group	kegg.id	kegg.lab	p.geomean	stat.mean	p.val	q.val	set.size	exp1
cGAMP	ko05010	Alzheimer disease	0.64382882096818	-0.369065696320406	0.64382882096818	0.867212729603297	158	0.64382882096818
cGAMP	ko00061	Fatty acid biosynthesis	0.645240401582092	-0.374198677373051	0.645240401582092	0.867212729603297	34	0.645240401582092
cGAMP	ko05213	Endometrial cancer	0.652336581667255	-0.39290818701433	0.652336581667255	0.867212729603297	48	0.652336581667255
cGAMP	ko01212	Fatty acid metabolism	0.654308659213153	-0.397875568500267	0.654308659213153	0.867212729603297	66	0.654308659213153
cGAMP	ko04721	Synaptic vesicle cycle	0.654725830223288	-0.399172075644312	0.654725830223288	0.867212729603297	57	0.654725830223288
cGAMP	ko04742	Taste transduction	0.655287562332988	-0.400359004547866	0.655287562332988	0.867212729603297	87	0.655287562332988
cGAMP	ko04122	Sulfur relay system	0.658249352912135	-0.412031330869292	0.658249352912135	0.867212729603297	15	0.658249352912135
cGAMP	ko03020	RNA polymerase	0.660513278287926	-0.415311040844112	0.660513278287926	0.867212729603297	43	0.660513278287926
cGAMP	ko04340	Hedgehog signaling pathway	0.661559425154515	-0.418361529077255	0.661559425154515	0.867212729603297	40	0.661559425154515
cGAMP	ko04727	GABAergic synapse	0.669007145954608	-0.438152627339064	0.669007145954608	0.871697786682032	70	0.669007145954608
cGAMP	ko00260	Glycine, serine and threonine metabolism	0.669962013192762	-0.440708945766047	0.669962013192762	0.871697786682032	74	0.669962013192762
cGAMP	ko05216	Thyroid cancer	0.681393306342485	-0.473092810984876	0.681393306342485	0.883287619332851	54	0.681393306342485
cGAMP	ko04918	Thyroid hormone synthesis	0.702661164655209	-0.534292938408897	0.702661164655209	0.893358565521541	46	0.702661164655209
cGAMP	ko04960	Aldosterone-regulated sodium reabsorption	0.705571514459442	-0.544832742586653	0.705571514459442	0.893358565521541	25	0.705571514459442
cGAMP	ko03050	Proteasome	0.705738020315733	-0.544670826853188	0.705738020315733	0.893358565521541	37	0.705738020315733
cGAMP	ko00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.707263727243072	-0.548556348338808	0.707263727243072	0.893358565521541	36	0.707263727243072
cGAMP	ko00600	Sphingolipid metabolism	0.707817145967334	-0.549186917338492	0.707817145967334	0.893358565521541	49	0.707817145967334
cGAMP	ko00230	Purine metabolism	0.708254487528534	-0.548718316302897	0.708254487528534	0.893358565521541	213	0.708254487528534
cGAMP	ko05110	Vibrio cholerae infection	0.708791773678643	-0.551938950670002	0.708791773678643	0.893358565521541	45	0.708791773678643
cGAMP	ko00670	One carbon pool by folate	0.710534780250021	-0.558977082905036	0.710534780250021	0.893358565521541	24	0.710534780250021
cGAMP	ko00250	Alanine, aspartate and glutamate metabolism	0.712134399372885	-0.561294438199267	0.712134399372885	0.893358565521541	58	0.712134399372885
cGAMP	ko00920	Sulfur metabolism	0.73394147562569	-0.631179649935582	0.73394147562569	0.917426844532112	19	0.73394147562569
cGAMP	ko04612	Antigen processing and presentation	0.738406594792486	-0.642359670845132	0.738406594792486	0.919723516645445	31	0.738406594792486
cGAMP	ko00290	Valine, leucine and isoleucine biosynthesis	0.74276195915574	-0.660469951623222	0.74276195915574	0.921867679803224	15	0.74276195915574
cGAMP	ko04724	Glutamatergic synapse	0.752546015637213	-0.684270600124386	0.752546015637213	0.930660239107842	77	0.752546015637213
cGAMP	ko00051	Fructose and mannose metabolism	0.756887428200316	-0.699659062608948	0.756887428200316	0.930660239107842	40	0.756887428200316
cGAMP	ko04923	Regulation of lipolysis in adipocytes	0.757823337559243	-0.702286428007047	0.757823337559243	0.930660239107842	58	0.757823337559243
cGAMP	ko04216	Ferroptosis	0.763329870097302	-0.720974850481266	0.763329870097302	0.934144945923272	43	0.763329870097302
cGAMP	ko04072	Phospholipase D signaling pathway	0.772479842645149	-0.74836666740805	0.772479842645149	0.936251857224736	117	0.772479842645149
cGAMP	ko04211	Longevity regulating pathway	0.77295975538778	-0.751278496579405	0.77295975538778	0.936251857224736	62	0.77295975538778
cGAMP	ko00562	Inositol phosphate metabolism	0.775486595939281	-0.759714138834677	0.775486595939281	0.936251857224736	64	0.775486595939281
cGAMP	ko04723	Retrograde endocannabinoid signaling	0.775751538843353	-0.759452807545074	0.775751538843353	0.936251857224736	100	0.775751538843353
cGAMP	ko04130	SNARE interactions in vesicular transport	0.779835980325842	-0.7806735936876	0.779835980325842	0.937947055374724	26	0.779835980325842
cGAMP	ko00511	Other glycan degradation	0.786252167603326	-0.79767777637191	0.786252167603326	0.942425543360151	46	0.786252167603326
cGAMP	ko05143	African trypanosomiasis	0.827444525231137	-0.955178616413365	0.827444525231137	0.988414961880197	26	0.827444525231137
cGAMP	ko04140	Autophagy - animal	0.839928021715666	-0.995740210197587	0.839928021715666	0.994380575200329	167	0.839928021715666
cGAMP	ko00650	Butanoate metabolism	0.840195406540732	-1.00607149618175	0.840195406540732	0.994380575200329	29	0.840195406540732
cGAMP	ko04730	Long-term depression	0.840961857883707	-1.00518505944613	0.840961857883707	0.994380575200329	43	0.840961857883707
cGAMP	ko00300	Lysine biosynthesis	0.849283193382519	-1.0440974858109	0.849283193382519	0.99999999992334	27	0.849283193382519
cGAMP	ko01503	Cationic antimicrobial peptide (CAMP) resistance	0.853734678731228	-1.07623820580175	0.853734678731228	0.99999999992334	13	0.853734678731228
cGAMP	ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.87186922159126	-1.1498705583574	0.87186922159126	0.99999999992334	25	0.87186922159126
cGAMP	ko00603	Glycosphingolipid biosynthesis - globo and isoglobo series	0.879952604818307	-1.20836456360404	0.879952604818307	0.99999999992334	18	0.879952604818307
cGAMP	ko04710	Circadian rhythm	0.882585875214672	-1.22543993721693	0.882585875214672	0.99999999992334	18	0.882585875214672
cGAMP	ko00280	Valine, leucine and isoleucine degradation	0.88346883904161	-1.19908200546323	0.88346883904161	0.99999999992334	61	0.88346883904161
cGAMP	ko00730	Thiamine metabolism	0.889173475885142	-1.2465014618093	0.889173475885142	0.99999999992334	22	0.889173475885142
cGAMP	ko00071	Fatty acid degradation	0.892722029765458	-1.25175460659726	0.892722029765458	0.99999999992334	45	0.892722029765458
cGAMP	ko00710	Carbon fixation in photosynthetic organisms	0.893446633203386	-1.26339844775254	0.893446633203386	0.99999999992334	28	0.893446633203386
cGAMP	ko00620	Pyruvate metabolism	0.895956150373275	-1.2656714204987	0.895956150373275	0.99999999992334	64	0.895956150373275
cGAMP	ko00440	Phosphonate and phosphinate metabolism	0.89925284358682	-1.35601961580507	0.89925284358682	0.99999999992334	10	0.89925284358682
cGAMP	ko00860	Porphyrin metabolism	0.906937484172774	-1.33755118224335	0.906937484172774	0.99999999992334	40	0.906937484172774
cGAMP	ko00640	Propanoate metabolism	0.915466884360019	-1.38692743039833	0.915466884360019	0.99999999992334	48	0.915466884360019
cGAMP	ko04961	Endocrine and other factor-regulated calcium reabsorption	0.915787751641007	-1.40790131716964	0.915787751641007	0.99999999992334	26	0.915787751641007
cGAMP	ko00010	Glycolysis / Gluconeogenesis	0.928473907312919	-1.47404559511136	0.928473907312918	0.99999999992334	66	0.928473907312919
cGAMP	ko00780	Biotin metabolism	0.930411989564345	-1.56173460801706	0.930411989564345	0.99999999992334	12	0.930411989564345
cGAMP	ko00450	Selenocompound metabolism	0.932468122798352	-1.52184958462367	0.932468122798352	0.99999999992334	27	0.932468122798352
cGAMP	ko05032	Morphine addiction	0.93484595896315	-1.52051183520634	0.93484595896315	0.99999999992334	92	0.93484595896315
cGAMP	ko04138	Autophagy - yeast	0.946729832976048	-1.62823477459232	0.946729832976048	0.99999999992334	68	0.946729832976048
cGAMP	ko03060	Protein export	0.948154730570358	-1.6676210328706	0.948154730570358	0.99999999992334	31	0.948154730570358
cGAMP	ko02020	Two-component system	0.950106905731878	-1.66603171759731	0.950106905731878	0.99999999992334	43	0.950106905731878
cGAMP	ko04136	Autophagy - other	0.954537031103044	-1.7455915136458	0.954537031103044	0.99999999992334	26	0.954537031103044
cGAMP	ko00604	Glycosphingolipid biosynthesis - ganglio series	0.955825862675509	-1.78653055427407	0.955825862675509	0.99999999992334	20	0.955825862675509
cGAMP	ko00510	N-Glycan biosynthesis	0.958206314829921	-1.75417632383807	0.958206314829921	0.99999999992334	52	0.958206314829921
cGAMP	ko01210	2-Oxocarboxylic acid metabolism	0.958862210983144	-1.77065565749653	0.958862210983144	0.99999999992334	33	0.958862210983144
cGAMP	ko00900	Terpenoid backbone biosynthesis	0.962467461600479	-1.82656223834545	0.962467461600479	0.99999999992334	31	0.962467461600479
cGAMP	ko03013	Nucleocytoplasmic transport	0.962605636972489	-1.78770520942516	0.962605636972489	0.99999999992334	160	0.962605636972489
cGAMP	ko00970	Aminoacyl-tRNA biosynthesis	0.964177647716534	-1.8180396563953	0.964177647716534	0.99999999992334	66	0.964177647716534
cGAMP	ko04112	Cell cycle - Caulobacter	0.967398485242661	-2.02540475833153	0.967398485242661	0.99999999992334	12	0.967398485242661
cGAMP	ko01230	Biosynthesis of amino acids	0.968299498435787	-1.86286835693521	0.968299498435787	0.99999999992334	168	0.968299498435787
cGAMP	ko00680	Methane metabolism	0.972198443427487	-1.94712089886261	0.972198443427487	0.99999999992334	42	0.972198443427487
cGAMP	ko04341	Hedgehog signaling pathway - fly	0.976821467283924	-2.06539555498264	0.976821467283924	0.99999999992334	28	0.976821467283924
cGAMP	ko01501	beta-Lactam resistance	0.979068893691358	-2.37000382483258	0.979068893691358	0.99999999992334	10	0.979068893691358
cGAMP	ko00030	Pentose phosphate pathway	0.981081454139051	-2.13686305441112	0.981081454139051	0.99999999992334	35	0.981081454139051
cGAMP	ko03070	Bacterial secretion system	0.981647371617485	-2.2513275732443	0.981647371617485	0.99999999992334	16	0.981647371617485
cGAMP	ko00190	Oxidative phosphorylation	0.985927049635564	-2.21376773986969	0.985927049635564	0.99999999992334	106	0.985927049635564
cGAMP	ko00513	Various types of N-glycan biosynthesis	0.986024126295122	-2.23556761475187	0.986024126295122	0.99999999992334	66	0.986024126295122
cGAMP	ko00720	Carbon fixation pathways in prokaryotes	0.986470209552359	-2.25785298602875	0.986470209552359	0.99999999992334	46	0.986470209552359
cGAMP	ko05016	Huntington disease	0.987061271970268	-2.23810917553702	0.987061271970268	0.99999999992334	185	0.987061271970268
cGAMP	ko03008	Ribosome biogenesis in eukaryotes	0.989843242309426	-2.35403984640127	0.989843242309426	0.99999999992334	80	0.989843242309426
cGAMP	ko00540	Lipopolysaccharide biosynthesis	0.990419593610163	-2.70301809589086	0.990419593610163	0.99999999992334	13	0.990419593610163
cGAMP	ko02024	Quorum sensing	0.990871288160214	-2.46856291476083	0.990871288160214	0.99999999992334	27	0.990871288160214
cGAMP	ko00630	Glyoxylate and dicarboxylate metabolism	0.991449010432392	-2.43882138654794	0.991449010432392	0.99999999992334	54	0.991449010432392
cGAMP	ko04139	Mitophagy - yeast	0.991769780982268	-2.44540092950861	0.991769780982268	0.99999999992334	60	0.991769780982268
cGAMP	ko00550	Peptidoglycan biosynthesis	0.993559102888324	-2.84618229455557	0.993559102888324	0.99999999992334	15	0.993559102888324
cGAMP	ko04714	Thermogenesis	0.993564173094944	-2.50081012367763	0.993564173094944	0.99999999992334	212	0.993564173094944
cGAMP	ko01120	Microbial metabolism in diverse environments	0.996058348784969	-2.66731764101082	0.996058348784969	0.99999999992334	275	0.996058348784969
cGAMP	ko00020	Citrate cycle (TCA cycle)	0.996556768789332	-2.77640146802134	0.996556768789332	0.99999999992334	57	0.996556768789332
cGAMP	ko03022	Basal transcription factors	0.996676854861339	-2.86433733903783	0.996676854861339	0.99999999992334	37	0.996676854861339
cGAMP	ko03040	Spliceosome	0.996756314514215	-2.74682842196589	0.996756314514215	0.99999999992334	147	0.996756314514215
cGAMP	ko03018	RNA degradation	0.997068417399408	-2.78966694255368	0.997068417399408	0.99999999992334	110	0.997068417399408
cGAMP	ko01200	Carbon metabolism	0.998672754982099	-3.02997209298348	0.998672754982099	0.99999999992334	180	0.998672754982099
cGAMP	ko01130		0.999943103609038	-3.88514176351352	0.999943103609038	0.99999999992334	337	0.999943103609038
cGAMP	ko03010	Ribosome	0.99999999992334	-6.82697279922062	0.99999999992334	0.99999999992334	147	0.99999999992334
cGAMP	ko01100	Metabolic pathways					1693	
cGAMP	ko05200	Pathways in cancer					634	
cGAMP	ko01054	Nonribosomal peptide structures					4	
cGAMP	ko01110	Biosynthesis of secondary metabolites					534	
cGAMP	ko04080	Neuroactive ligand-receptor interaction					505	
cGAMP	ko00195	Photosynthesis					3	
cGAMP	ko00362	Benzoate degradation					9	
cGAMP	ko00473						6	
cGAMP	ko01502	Vancomycin resistance					9	
cGAMP	ko05111	Biofilm formation - Vibrio cholerae					4	
cGAMP	ko02060	Phosphotransferase system (PTS)					1	
cGAMP	ko02040	Flagellar assembly					9	
cGAMP	ko00333	Prodigiosin biosynthesis					4	
cGAMP	ko00785	Lipoic acid metabolism					6	
cGAMP	ko00523	Polyketide sugar unit biosynthesis					4	
cGAMP	ko00311	Penicillin and cephalosporin biosynthesis					4	
cGAMP	ko00472						3	
cGAMP	ko00625	Chloroalkane and chloroalkene degradation					9	
cGAMP	ko00903	Limonene and pinene degradation					5	
cGAMP	ko00908	Zeatin biosynthesis					2	
cGAMP	ko02026	Biofilm formation - Escherichia coli					4	
cGAMP	ko00261	Monobactam biosynthesis					6	
cGAMP	ko00405	Phenazine biosynthesis					1	
cGAMP	ko02025	Biofilm formation - Pseudomonas aeruginosa					4	
cGAMP	ko00361	Chlorocyclohexane and chlorobenzene degradation					4	
cGAMP	ko00524	Neomycin, kanamycin and gentamicin biosynthesis					2	
cGAMP	ko00930	Caprolactam degradation					7	
cGAMP	ko01220	Degradation of aromatic compounds					9	
cGAMP	ko05320	Autoimmune thyroid disease					5	
cGAMP	ko00901	Indole alkaloid biosynthesis					1	
cGAMP	ko00965	Betalain biosynthesis					4	
cGAMP	ko00232	Caffeine metabolism					8	
cGAMP	ko04940	Type I diabetes mellitus					6	
cGAMP	ko00750	Vitamin B6 metabolism					8	
cGAMP	ko00960	Tropane, piperidine and pyridine alkaloid biosynthesis					7	
cGAMP	ko00364	Fluorobenzoate degradation					3	
cGAMP	ko00623	Toluene degradation					3	
cGAMP	ko00791	Atrazine degradation					2	
cGAMP	ko00626	Naphthalene degradation					1	
cGAMP	ko00281	Geraniol degradation					4	
cGAMP	ko04075	Plant hormone signal transduction					2	
cGAMP	ko01051	Biosynthesis of ansamycins					3	
cGAMP	ko04712	Circadian rhythm - plant					4	
cGAMP	ko04672	Intestinal immune network for IgA production					5	
cGAMP	ko05310	Asthma					3	
cGAMP	ko05330	Allograft rejection					1	
cGAMP	ko00660	C5-Branched dibasic acid metabolism					4	
cGAMP	ko00966	Glucosinolate biosynthesis					1	
cGAMP	ko00121	Secondary bile acid biosynthesis					2	
cGAMP	ko00633	Nitrotoluene degradation					2	
cGAMP	ko00944	Flavone and flavonol biosynthesis					3	
cGAMP	ko00401	Novobiocin biosynthesis					5	
cGAMP	ko00525	Acarbose and validamycin biosynthesis					2	
cGAMP	ko01055	Biosynthesis of vancomycin group antibiotics					2	
cGAMP	ko00254	Aflatoxin biosynthesis					1	
cGAMP	ko02030	Bacterial chemotaxis					1	
cGAMP	ko00073	Cutin, suberine and wax biosynthesis					1	
cGAMP	ko00906	Carotenoid biosynthesis					0	
